user_address,coin,market_type,direction,size,entry_price,liquidation_price,position_value,unrealized_pnl,pnl_percent,leverage_type,leverage_value,margin_used,distance_to_liq_pct,distance_to_liq_usd,risk_level
0x676751fe55f734245651fb781908befff96eed8f,ETH,HyperCore,SHORT,1.0,3100.0,12463.4539794118,3090.1,9.9,0.32037798129510375,cross,25,123.604,303.33,9373.35,LOW
0x676751fe55f734245651fb781908befff96eed8f,TAO,HyperCore,SHORT,10.0,243.695,1110.9155508182,2417.5,19.45788,0.8048761116856257,cross,5,483.5,359.53,869.17,LOW
0x9822c731b38009a05384ffd757c854f71ce751f9,ANIME,HyperCore,SHORT,5600.0,0.009538,0.0398227246,40.404,13.010381,32.200725175725175,cross,3,13.468,451.94,0.03,LOW
0x7dd04ab5fc0dde031f623822c866e13322567826,TIA,HyperCore,LONG,284.4,0.52683,,143.499708,-6.331635,-4.412298176941238,cross,2,71.749854,,,UNKNOWN
0x7dd04ab5fc0dde031f623822c866e13322567826,POL,HyperCore,LONG,1732.0,0.115523,,191.2994,-8.7865,-4.593061975102901,cross,1,191.2994,,,UNKNOWN
0x7dd04ab5fc0dde031f623822c866e13322567826,ASTER,HyperCore,LONG,259.0,0.7732,,195.14355,-5.11525,-2.621275466188864,cross,1,195.14355,,,UNKNOWN
0xcfeefe744f867f45f3a324a73cadbda1fa309f91,ZEC,HyperCore,LONG,657.02,496.9352,,319265.7286,-7230.683658,-2.2647854154929177,cross,5,63853.14572,,,UNKNOWN
0xe1eed6403808b058d00a040046b7b188df8fac6d,ETH,HyperCore,SHORT,0.6,3416.0,3699.1221911765,1854.06,195.54,10.546584252936798,isolated,10,409.802781,19.71,609.02,LOW
0x4cc390eada38741fe9c77036b7c38537fb5f38ea,BTC,HyperCore,SHORT,4.58109,103183.4,116712.1594276892,410648.9076,62043.724056,15.108703056976061,cross,20,20532.44538,30.2,27072.16,LOW
0x4cc390eada38741fe9c77036b7c38537fb5f38ea,SUSHI,HyperCore,SHORT,36258.7,0.51229,3.2800863158,11300.023855,7275.043986,64.3807843182646,cross,3,3766.674618,952.49,2.97,LOW
